source_file,requirement_text,label,reasons
2001 - hats.pdf,"If no matches are found, the HATS-GUI shall display a message stating “No Match Found.” [SRSreq 138] To initiate an SDT search, the user shall be able to use the following sequence of actions.",1,vague_term
2001 - hats.pdf,[SRSreq 140] The HATS-GUI shall provide for repeating a search.,0,
2001 - hats.pdf,Repeating a search shall find the next matching sub-tree starting from the current keyboard cursor location.,1,undefined_term
2001 - hats.pdf,[SRSreq 141] The HATS-GUI shall provide for repeating a search in the reverse direction.,0,
2001 - hats.pdf,[SRSreq 142] The HATS-GUI shall provide the user the capability to search the text display for text sub-strings.,0,
2001 - hats.pdf,The user shall be prompted to enter a text string Software Requirements Specification Software Requirements Specification CS4311 Date:,0,
2001 - hats.pdf,The HATS-GUI shall search the text for a matching pattern.,0,
2001 - hats.pdf,"When a match is found, the HATS-GUI shall highlight the matching text and center the display on the left-most element of the matching text.",1,vague_term
2001 - hats.pdf,"If no matches are found, the HATS-GUI shall display a message stating “No Match Found.” [SRSreq 143] When searching for text patterns, search begins at the current keyboard cursor location and continues left-to-right, top-to-bottom until the end of the text is encountered.",1,"undefined_term,multiple_actions"
2001 - hats.pdf,[SRSreq 144] The formatting of the displayed pretty-printed text shall be faithful to the formatting represented in the pretty-printed text file.,0,
2001 - hats.pdf,"No additional white space shall be inserted, and a fixed width font shall be used to display the text.",1,multiple_actions
2001 - hats.pdf,[SRSreq 145] The user shall be able to select pretty-printed text files to display.,0,
2001 - hats.pdf,[SRSreq 146] Selected pretty-printed text shall be displayed in a separate window.,0,
2001 - hats.pdf,"[SRSreq 147] Windows for pretty-printed text shall allow for scrolling left, right, up, and down if the text is too large to display in the window.",1,"vague_term,multiple_actions"
2001 - hats.pdf,[SRSreq 148] The HATS-GUI shall provide the user the capability to search the text display for text sub-strings.,0,
2001 - hats.pdf,The user shall be prompted to enter a text string describing a string pattern.,0,
2001 - hats.pdf,The HATS-GUI shall search the text for a matching pattern.,0,
2001 - hats.pdf,"When a match is found, the HATS-GUI shall highlight the matching text and center the display on the left-most element of the matching text.",1,vague_term
2001 - hats.pdf,The keyboard cursor shall be set to this location.,0,
2001 - hats.pdf,"If no matches are found, the HATS-GUI shall display a message stating “No Match Found.” [SRSreq 149] When searching for text patterns, search begins at the location of the keyboard cursor and continues left-to-right, top-to-bottom until the end of the text is encountered.",1,multiple_actions
2001 - hats.pdf,Display of Errors [SRSreq 150] The HATS-GUI shall not halt as a result of any error messages received from HATS-SML.,0,
2001 - hats.pdf,[SRSreq 151] The HATS-GUI shall collect error messages from HATS-SML in a single display area.,0,
2001 - hats.pdf,"This display area shall be initially clear, and shall contain all error messages generated by HATS-SML since the HATS-GUI was started.",1,multiple_actions
2001 - hats.pdf,The display area shall be a window accessible via a window tab.,0,
2001 - hats.pdf,The display shall list all error received from HATS-SML in the order received.,0,
2001 - hats.pdf,[SRSreq 152] Errors shall not be displayed until requested by the user.,0,
2001 - hats.pdf,[SRSreq 153] The user shall be able to clear the error window without restarting the HATS-GUI.,0,
2001 - hats.pdf,"Display of SDT and Pretty-Printed Text from Common Target file [SRSreq 154] When both an SDT and a pretty-printed text display corresponding to a single transformed target file are open, navigation in the SDT window shall result in navigation in the pretty-printed text window.",0,
2001 - hats.pdf,"Searching, selecting, and cursor location motion should be mirrored in the two windows.",1,weak_modal
2001 - hats.pdf,"[SRSreq 155] When both an SDT and a pretty-printed text display corresponding to a single transformed target file are open, navigation in the pretty-printed text window shall result in navigation in the SDT display.",0,
2001 - hats.pdf,"Selecting, and cursor location motion should be mirrored in the two windows.",1,weak_modal
2001 - hats.pdf,"Non-behavioral Requirements 3.3.1 Performance Requirements [SRSreq 156] The HATS-GUI shall display and SDT with 10,000 nodes in five seconds or less.",0,
2001 - hats.pdf,"[SRSreq 157] The HATS-GUI shall display 1,000,000 node SDTs in the same amount of time, plus or minus two seconds, as it takes to display a 10,000 node SDT.",0,
2001 - hats.pdf,[SRSreq 158] The HATS-GUI shall allow a user to request transformations while HATS-SML is performing transformations or parsing.,1,vague_term
2001 - hats.pdf,"[SRSreq 159] The HATS-GUI shall allow a user to navigate through the display of an SDT with 10,000 nodes so that scrolling a screen width with any portion of the SDT displayed takes less than 3 seconds.",1,vague_term
2001 - hats.pdf,[SRSreq 160] The complexity of the text search algorithm shall not exceed O(n2) for n nodes.,0,
2001 - hats.pdf,[SRSreq 161] The complexity of the tree search algorithm shall not exceed O(n2) for n nodes.,0,
2001 - hats.pdf,[SRSreq 162] The complexity of the scrolling algorithms for text and displayed graphs shall not exceed O(n2) for n displayed nodes.,0,
2001 - hats.pdf,3.3.2 Qualitative Requirements 3.3.2.1 Security [SRSreq 163] The user shall not be required to log in or authenticate his/her identity when using the system.,0,
2001 - hats.pdf,"[SRSreq 164] The GUI shall run on Windows 2000, Sun Solaris 8, and Linux operating systems without modification of the Java code.",0,
2001 - hats.pdf,3.3.3 Design and Implementation Constraints [SRSreq 165] The system shall be implemented in the Java 1.3 programming language.,0,
2001 - hats.pdf,This algorithm shall not be used in the HATS-GUI.,0,
2001 - hats.pdf,The parser-program file must have been generated previously by MakeParser.,0,
2001 - hats.pdf,The tlp-parser file must have been generated previously by MakeParser.,0,
2001 - space fractions.pdf,The umbrella will be a web-based menu system allowing the user to choose between the games.,1,vague_term
2001 - space fractions.pdf,"Moreover, these students (as well as the teacher) are assumed to have basic computer and Internet skills that will enable them to use this software.",0,
2001 - space fractions.pdf,The personas we will use to model our intended users are:,0,
2001 - space fractions.pdf,z This program will not be dependent on any other software and is not a component of another program.,0,
2001 - space fractions.pdf,"Page 4 of 9 CS373 The Denominators (10-2), SRS Version 2.0 1/22/2003 http://www.cs.utexas.edu/users/s2s/latest/fractions4/doc/SRS.html In addition, a component accessible over the World Wide Web will allow the series of fraction questions to be updated by an administrator of the game.",1,"vague_term,undefined_term"
2001 - space fractions.pdf,This information must be saved in a file on the web server where the game is hosted and will be easily edited through simplified administrative screens.,1,vague_term
2001 - space fractions.pdf,The user's score must be kept as local data within the game so that the results may be given at the end of the game.,1,weak_modal
2001 - space fractions.pdf,Input will consist entirely of mouse clicks for the user to choose answer options and to set preferences.,1,missing_actor
2001 - space fractions.pdf,"2.6 User View of Product Use Upon starting the program, the user is taken through a brief introductory movie to provide background story and information that will help them complete the fraction questions.",0,
2001 - space fractions.pdf,"At the main title screen, the user will be able to view a general help screen to reveal basic instructions on game play.",0,
2001 - space fractions.pdf,"To start the game, the user will click on the corresponding button.",0,
2001 - space fractions.pdf,These questions will test the user's knowledge of basic fraction operations and will be presented as a multiple-choice questionnaire.,0,
2001 - space fractions.pdf,The user will be given a problem and then must click the correct solution.,0,
2001 - space fractions.pdf,The gameplay will be dynamic and adaptive to provide different storylines based on the user's progress.,0,
2001 - space fractions.pdf,"The last scene will be determined by the user's response on certain critical questions that impact the story's plot, and an option to try again will be presented.",0,
